,ep_reward,avg_reward,steps
417,131.31970330201568,30.575815288579438,300
418,41.24561467735829,31.07339455377472,300
419,137.81447157497675,33.05009739043644,300
420,60.78991388500105,33.14912219479641,300
421,119.63846362275252,34.07818077135624,300
422,110.47225598044359,35.50948143459405,300
423,134.09334504617217,36.63624985358082,300
424,-7.450725766897506,36.43303916786748,125
425,97.67705135777246,37.02415555413897,300
426,-8.100135763999404,36.821401755252936,126
427,81.85391123970423,37.785577868259104,300
428,98.52313232348949,38.900645214832444,300
429,1.156181615713649,38.82821476921633,132
430,14.537603410436603,39.16538754395477,128
431,126.69298461920974,41.11429342420862,300
432,-16.434433511483732,41.91883452206389,131
433,56.762255627798226,42.51401951051516,106
434,-18.93549217342064,42.51827547384437,115
435,17.311529549010928,42.80545547674088,119
436,51.83736698024907,43.26796064302386,128
437,-265.60738301043426,40.54371687540148,123
438,42.58904583178267,41.20329247263323,96
439,-10.307621218520723,41.24254508138698,110
440,76.28804754481158,41.7392081700069,300
441,3.47999148939374,41.417225308192684,112
442,-14.659154639124594,41.0286694973948,84
443,-9.077121788600337,39.350918216243755,100
444,-162.39244632759477,36.680185955274034,138
445,-35.917793397305616,36.04681038221189,119
446,-25.843313258110513,35.15616188743457,110
447,-37.445227938805886,34.00252402111628,95
448,-60.88603966084349,32.63236394149467,97
449,-49.86983087436894,31.80427555641988,82
450,-34.39362560052845,30.813707798020577,91
451,15.366936808662302,29.83304344864187,81
452,10.262684957671354,30.09645959007133,106
453,8.716858623713591,29.03976593847114,118
454,77.11094683899171,29.094395387587447,300
455,7.865910416462157,28.435737555344105,99
456,44.62282252911257,28.30682400265489,99
457,13.708985052585305,28.604417546873584,108
458,-35.27458952695304,28.174516619821656,99
459,28.194691516346722,28.037774686497695,119
460,15.656871421186523,27.267110389460544,99
461,7.103326946709586,26.597288884526982,104
462,-32.808973490943714,25.89472513083214,112
463,-40.73750695905426,24.17760868326564,107
464,-145.94948327661984,22.57224084756551,227
465,21.069349699269296,22.894884819301204,108
466,42.80650919683265,22.133043549251468,84
467,10.347403017366148,23.645611907962643,110
468,36.835063739834766,22.39372029031379,110
469,30.446994784932315,21.88685806271878,98
470,115.45457475318358,22.5419220109407,300
471,3.1046603102763584,21.292198296149426,121
472,18.17370091086056,20.762694526261168,126
473,33.38686242030593,19.856916978026558,121
474,-209.92238478404062,16.59665126087223,250
475,149.1463827996291,16.915152151081813,300
476,30.973192914508672,17.78527712645285,138
477,104.01428695414954,18.765705472934233,300
478,105.00569574695017,19.47201468626474,300
479,24.79624994288321,18.27878121803,300
480,-22.73624244790759,17.003002757187108,300
481,0.3576696640001984,17.20569653998283,125
482,15.917335499806455,16.27056414617507,98
483,114.0513109491726,16.5230826352631,300
484,124.76195217557267,17.784724520126037,300
485,15.084360082680021,16.868473944998275,125
486,32.94745841027398,19.23688818544662,93
487,35.40363771779353,18.579084659866396,300
488,146.40886247419814,20.628839751903783,300
489,-233.02535746039027,20.015544408032632,184
490,108.8678292259946,20.05675244893502,300
491,-17.87278998057765,18.92442025846109,127
492,43.51325970395362,21.21494534030459,135
493,110.59848361100994,22.33448643232959,300
494,2.7017275885315115,21.761027502725646,149
495,110.35630340970947,22.60328373014603,300
496,2.9115602721121263,22.69717000669345,125
497,18.16167534339352,22.059050066443476,300
498,102.30450961012814,22.31052348616345,300
499,34.09088790508915,22.040016051858853,107
500,142.18930569916293,23.652483903907115,300
501,-6.248906876838021,23.10216807841224,104
502,-39.502201025200115,22.62571660668491,222
503,72.38269168754992,22.74576895981608,300
504,25.38247107786922,22.59345953507113,300
505,171.46960754018045,23.786723716919752,300
506,108.88168212197098,24.765826604955386,300
507,95.60103295187575,26.015102252881217,300
508,160.9282048875998,27.51021730364065,300
509,-23.71603263303996,26.239551172713373,123
